-2.766615254104890731e+00,0.000000000000000000e+00
-2.698790760020779889e+00,0.000000000000000000e+00
-2.630966265936668602e+00,0.000000000000000000e+00
-2.563141771852557760e+00,0.000000000000000000e+00
-2.495317277768446917e+00,0.000000000000000000e+00
-2.427492783684336075e+00,0.000000000000000000e+00
-2.359668289600224789e+00,0.000000000000000000e+00
-2.291843795516113946e+00,6.691628957263553122e-05
-2.224019301432003104e+00,4.363490205067883172e-04
-2.156194807347891818e+00,2.282879462169190750e-03
-2.088370313263780975e+00,9.267569672865292804e-03
-2.020545819179670133e+00,2.984901902912009616e-02
-1.952721325095558846e+00,7.704925120163022556e-02
-1.884896831011448004e+00,1.633956416132234246e-01
-1.817072336927336940e+00,2.943522317034648061e-01
-1.749247842843226097e+00,4.680891767978904161e-01
-1.681423348759115033e+00,6.772092006596570624e-01
-1.613598854675003968e+00,9.002237053857174987e-01
-1.545774360590893126e+00,1.101341578809070576e+00
-1.477949866506782062e+00,1.269318792186808320e+00
-1.410125372422671219e+00,1.459584199271606986e+00
-1.342300878338560155e+00,1.767911631697690833e+00
-1.274476384254449091e+00,2.265560200304675309e+00
-1.206651890170338248e+00,2.991112999458697352e+00
-1.138827396086227184e+00,3.990081336399028622e+00
-1.071002902002116119e+00,5.308770434465744259e+00
-1.003178407918005277e+00,6.927665419319468221e+00
-9.353539138338942127e-01,8.703123379943718874e+00
-8.675294197497831483e-01,1.042630592618030505e+01
-7.997049256656723060e-01,1.202596428237705695e+01
-7.318804315815614636e-01,1.368624291120889325e+01
-6.640559374974501772e-01,1.564303153480032904e+01
-5.962314434133393348e-01,1.789515642798039963e+01
-5.284069493292284925e-01,2.025284548600821211e+01
-4.605824552451172060e-01,2.261802196929382092e+01
-3.927579611610063637e-01,2.505405874349152384e+01
-3.249334670768955213e-01,2.762391301772255758e+01
-2.571089729927842349e-01,3.029461852067425554e+01
-1.892844789086733925e-01,3.297843223093494913e+01
-1.214599848245625502e-01,3.555740249645364770e+01
-5.363549074045170784e-02,3.784065981910316623e+01
1.418900334365957860e-02,3.958443088577048741e+01
8.201349742777042096e-02,4.064883116024397225e+01
1.498379915118812633e-01,4.111406525500576947e+01
2.176624855959925497e-01,4.112392133381050030e+01
2.854869796801033921e-01,4.063395795267084054e+01
3.533114737642142344e-01,3.950579378505027250e+01
4.211359678483255209e-01,3.788190426521400411e+01
4.889604619324363632e-01,3.624955302660950451e+01
5.567849560165472056e-01,3.502121765967009992e+01
6.246094501006584920e-01,3.416103621686858105e+01
6.924339441847693344e-01,3.332224378327592973e+01
7.602584382688801767e-01,3.230449548532144632e+01
8.280829323529914632e-01,3.122258103436561782e+01
8.959074264371023055e-01,3.016838868845202626e+01
9.637319205212131479e-01,2.891798238048773584e+01
1.031556414605324434e+00,2.720245497729831641e+01
1.099380908689435277e+00,2.516642866959695368e+01
1.167205402773546119e+00,2.331342506327174391e+01
1.235029896857657405e+00,2.199735343001059462e+01
1.302854390941767804e+00,2.110217887192343511e+01
1.370678885025879090e+00,2.022692408482564019e+01
1.438503379109990377e+00,1.909018803860470470e+01
1.506327873194100775e+00,1.772832485833154337e+01
1.574152367278212061e+00,1.635204558288053178e+01
1.641976861362323348e+00,1.508214998162160114e+01
1.709801355446433746e+00,1.384374477826511907e+01
1.777625849530545032e+00,1.247866024093075943e+01
1.845450343614656319e+00,1.093025813030109106e+01
1.913274837698766717e+00,9.319131307134719933e+00
1.981099331782878004e+00,7.850764331778561811e+00
2.048923825866989290e+00,6.672950781289221922e+00
2.116748319951099688e+00,5.811110265949706921e+00
2.184572814035210975e+00,5.174815432678673943e+00
2.252397308119322261e+00,4.589819648566499488e+00
2.320221802203432659e+00,3.889269825687330595e+00
2.388046296287543946e+00,3.051098738324562021e+00
2.455870790371655232e+00,2.228425429961102378e+00
2.523695284455765631e+00,1.601090730270229745e+00
2.591519778539876917e+00,1.213066689469396886e+00
2.659344272623987315e+00,9.743043624209116738e-01
2.727168766708098602e+00,7.832581961074419619e-01
2.794993260792209888e+00,6.076329399504629691e-01
2.862817754876320286e+00,4.640139289886352492e-01
2.930642248960431573e+00,3.621961809888374351e-01
2.998466743044542859e+00,2.844155053881475270e-01
3.066291237128653258e+00,2.079669085073617418e-01
3.134115731212764544e+00,1.306914084587211256e-01
3.201940225296875830e+00,6.710973235646926216e-02
3.269764719380986229e+00,2.743230698780563595e-02
3.337589213465097515e+00,8.831220652358504758e-03
3.405413707549208802e+00,2.215963172596555151e-03
3.473238201633319200e+00,4.363490205067883172e-04
3.541062695717430486e+00,6.691628957263553122e-05
3.608887189801541773e+00,0.000000000000000000e+00
3.676711683885652171e+00,0.000000000000000000e+00
3.744536177969763457e+00,0.000000000000000000e+00
3.812360672053874744e+00,0.000000000000000000e+00
3.880185166137985142e+00,0.000000000000000000e+00
3.948009660222096429e+00,0.000000000000000000e+00
